OBJECTID,CNTYPT_,NAME,PYNAME,ADCODE93,POINT_X,POINT_Y
866,1088.000000000000000,铜山县,Tongshan Xian,320301,117.187680000000000,34.269634000000053
867,1089.000000000000000,武功县,Wugong Xian,610431,108.197460000000035,34.268913000000055
868,1091.000000000000000,夏邑县,Xiayi Xian,412326,116.121410000000083,34.237991000000079
869,1092.000000000000000,长葛县,Changge Xian,411022,113.760730000000081,34.223938000000089
870,1093.000000000000000,响水县,Xiangshui Xian,320921,119.565260000000080,34.200260000000071
871,1094.000000000000000,萧县,Xiao Xian,342222,116.933830000000057,34.192528000000038
872,1095.000000000000000,礼县,Li Xian,622628,105.178290000000061,34.191364000000078
873,1096.000000000000000,周至县,Zhouzhi Xian,610124,108.211990000000071,34.171139000000039
874,1097.000000000000000,禹州市,Yuzhou Shi,411081,113.467060000000060,34.162491000000045
875,1098.000000000000000,汝州市,Ruzhou Shi,410482,112.837020000000052,34.161762000000067
876,1099.000000000000000,长安县,Chang'an Xian,610121,108.945000000000050,34.161434000000042
877,1100.000000000000000,汝阳县,Ruyang Xian,410326,112.457840000000033,34.155750000000069
878,1101.000000000000000,蓝田县,Lantian Xian,610122,109.321560000000034,34.153698000000077
879,1102.000000000000000,嵩县,Song Xian,410325,112.087550000000078,34.147213000000079
880,1103.000000000000000,沭阳县,Shuyang Xian,320823,118.777320000000032,34.134148000000039
881,1104.000000000000000,曲麻莱县,Qumarleeb Xian,632726,95.773033000000055,34.127220000000079
882,1105.000000000000000,户县,Hu Xian,610125,108.603900000000067,34.111820000000080
883,1106.000000000000000,鄢陵县,Yanling Xian,411024,114.195340000000101,34.107433000000071
884,1107.000000000000000,洛南县,Luonan Xian,612522,110.134960000000035,34.095757000000049
885,1108.000000000000000,灌南县,Guannan Xian,320822,119.346330000000080,34.090416000000062
886,1109.000000000000000,柘城县,Zhecheng Xian,412327,115.296460000000025,34.076611000000071
887,1110.000000000000000,太白县,Taibai Xian,610331,107.305060000000026,34.066788000000088
888,1111.000000000000000,太康县,Taikang Xian,412724,114.856380000000058,34.063873000000058
889,1112.000000000000000,迭部县,Diebu Xian,623024,103.218250000000069,34.062107000000083
890,1113.000000000000000,扶沟县,Fugou Xian,412721,114.381270000000086,34.060081000000082
891,1114.000000000000000,卢氏县,Lushi Xian,411224,111.040920000000028,34.052612000000067
892,1115.000000000000000,宕昌县,Dangchang Xian,622623,104.395680000000027,34.050892000000090
893,1116.000000000000000,许昌县,Xuchang Xian,411001,113.819749999999999,34.031391000000042
894,1118.000000000000000,西和县,Xihe Xian,622627,105.290730000000053,34.011929000000066
895,1119.000000000000000,滨海县,Binhai Xian,320922,119.833950000000073,34.011044000000084
896,1120.000000000000000,玛曲县,Maqu Xian,623025,102.076830000000029,33.995193000000086
897,1121.000000000000000,郏县,Jia Xian,410425,113.203410000000076,33.972054000000071
898,1123.000000000000000,甘德县,Gadee Xian,632623,99.899170000000026,33.959480000000042
899,1124.000000000000000,宿迁市,Suqian Shi,320881,118.297060000000101,33.958302000000060
900,1125.000000000000000,永城县,Yongcheng Xian,412328,116.364000000000033,33.939457000000061
901,1126.000000000000000,凤县,Feng Xian,610330,106.512790000000052,33.918312000000071
902,1127.000000000000000,濉溪县,Suixi Xian,340621,116.775030000000015,33.915382000000079
903,1128.000000000000000,两当县,Liangdang Xian,622629,106.298550000000034,33.909630000000050
904,1129.000000000000000,睢宁县,Suining Xian,320324,117.944420000000036,33.899052000000040
905,1130.000000000000000,亳州市,Bozhou Shi,342102,115.770900000000097,33.879292000000078
906,1131.000000000000000,宝丰县,Baofeng Xian,410421,113.061170000000061,33.871128000000056
907,1133.000000000000000,鹿邑县,Luyi Xian,412725,115.481360000000109,33.860767000000067
908,1134.000000000000000,治多县,Zhidoi Xian,632724,95.613853000000063,33.857201000000089
909,1135.000000000000000,襄城县,Xiangcheng Xian,410426,113.472370000000069,33.853691000000083
910,1136.000000000000000,临颍县,Linying Xian,411122,113.960640000000012,33.808605000000057
911,1137.000000000000000,西华县,Xihua Xian,412722,114.524440000000027,33.793056000000036
912,1138.000000000000000,阜宁县,Funing Xian,320923,119.792750000000069,33.791904000000045
913,1139.000000000000000,舟曲县,Zhouqu Xian,623023,104.365400000000079,33.790802000000042
914,1140.000000000000000,栾川县,Luanchuan Xian,410324,111.615880000000061,33.789410000000089
915,1141.000000000000000,徽县,Hui Xian,622630,106.086670000000026,33.777554000000066
916,1142.000000000000000,射阳县,Sheyang Xian,320924,120.257010000000037,33.769150000000081
917,1143.000000000000000,涟水县,Lianshui Xian,320826,119.261230000000069,33.766373000000044
918,1144.000000000000000,达日县,Tarlag Xian,632624,99.652039000000059,33.749840000000063
919,1146.000000000000000,成县,Cheng Xian,622624,105.730320000000063,33.743565000000046
920,1147.000000000000000,鲁山县,Lushan Xian,410423,112.901940000000081,33.737118000000066
921,1148.000000000000000,淮阳县,Huaiyang Xian,412727,114.882450000000063,33.733982000000083
922,1149.000000000000000,泗阳县,Siyang Xian,320825,118.678920000000062,33.711864000000048
923,1150.000000000000000,丹凤县,Danfeng Xian,612523,110.328640000000064,33.694244000000083
924,1151.000000000000000,柞水县,Zuoshui Xian,612527,109.113200000000063,33.679565000000082
925,1152.000000000000000,郸城县,Dancheng Xian,412726,115.189750000000004,33.644604000000072
926,1154.000000000000000,宿县,Su Xian,342201,116.971400000000017,33.642368000000090
927,1156.000000000000000,淮阴县,Huaiyin Xian,320821,119.017590000000041,33.629189000000054
928,1157.000000000000000,叶县,Ye Xian,410422,113.345530000000053,33.623302000000081
929,1158.000000000000000,留坝县,Liuba Xian,612329,106.927350000000047,33.619236000000058
930,1159.000000000000000,郾城县,Yancheng Xian,411123,113.990390000000048,33.596268000000066
931,1161.000000000000000,若尔盖县,Ruo'ergai Xian,513232,102.958400000000040,33.579430000000059
932,1163.000000000000000,灵璧县,Lingbi Xian,342224,117.551810000000046,33.545761000000084
933,1164.000000000000000,商水县,Shangshui Xian,412723,114.595730000000003,33.537884000000076
934,1165.000000000000000,山阳县,Shanyang Xian,612525,109.878980000000070,33.533928000000060
935,1166.000000000000000,商南县,Shangnan Xian,612524,110.870670000000075,33.530945000000088
936,1167.000000000000000,佛坪县,Foping Xian,612330,107.992080000000044,33.525879000000089
937,1168.000000000000000,涡阳县,Guoyang Xian,342124,116.211240000000089,33.510410000000036
938,1169.000000000000000,淮安市,Huai'an Shi,320882,119.141110000000026,33.502789000000064
939,1170.000000000000000,南召县,Nanzhao Xian,412921,112.424330000000054,33.494419000000050
940,1171.000000000000000,泗县,Si Xian,342225,117.878880000000095,33.478374000000088
941,1172.000000000000000,建湖县,Jianhu Xian,320925,119.785140000000069,33.468704000000059
942,1173.000000000000000,泗洪县,Sihong Xian,320827,118.211720000000014,33.456211000000053
943,1174.000000000000000,项城县,Xiangcheng Xian,412729,114.899690000000078,33.442211000000043
944,1175.000000000000000,舞阳县,Wuyang Xian,411121,113.586900000000014,33.432571000000053
945,1176.000000000000000,镇安县,Zhen'an Xian,612526,109.153290000000027,33.431843000000072
946,1177.000000000000000,久治县,Jigzhi Xian,632625,101.482700000000079,33.425850000000082
947,1178.000000000000000,日土县,Rutog Xian,542524,79.653870000000040,33.422401000000036
948,1179.000000000000000,沈丘县,Shenqiu Xian,412728,115.063710000000015,33.397488000000067
949,1180.000000000000000,武都县,Wudu Xian,622621,104.929280000000063,33.394840000000045
950,1181.000000000000000,西平县,Xiping Xian,412824,114.015530000000012,33.389057000000037
951,1183.000000000000000,称多县,Chindu Xian,632723,97.104103000000066,33.360184000000061
952,1184.000000000000000,康县,Kang Xian,622625,105.600070000000073,33.336685000000045
953,1185.000000000000000,略阳县,Lueyang Xian,612327,106.161310000000071,33.332401000000061
954,1186.000000000000000,宁陕县,Ningshan Xian,612424,108.323330000000055,33.321884000000068
955,1187.000000000000000,舞钢市,Wugang Shi,410481,113.509900000000016,33.316284000000053
956,1188.000000000000000,固镇县,Guzhen Xian,340323,117.311710000000062,33.314575000000048
957,1189.000000000000000,西峡县,Xixia Xian,412923,111.474520000000041,33.300713000000087
958,1190.000000000000000,洪泽县,Hongze Xian,320829,118.843050000000062,33.295208000000059
959,1191.000000000000000,蒙城县,Mengcheng Xian,342125,116.555750000000103,33.268639000000064
960,1192.000000000000000,上蔡县,Shangcai Xian,412825,114.259350000000040,33.267239000000075
961,1193.000000000000000,界首市,Jieshou Shi,342103,115.353610000000003,33.262821000000088
962,1194.000000000000000,方城县,Fangcheng Xian,412922,112.992510000000038,33.260078000000078
963,1195.000000000000000,南坪县,Nanping Xian,513225,104.225850000000037,33.258823000000064
964,1196.000000000000000,宝应县,Baoying Xian,321023,119.310040000000072,33.235947000000067
965,1197.000000000000000,洋县,Yang Xian,612323,107.541730000000030,33.221088000000066
966,1198.000000000000000,大丰县,Dafeng Xian,320926,120.459110000000010,33.196274000000074
967,1199.000000000000000,太和县,Taihe Xian,342123,115.608960000000025,33.165440000000046
968,1200.000000000000000,城固县,Chenggu Xian,612322,107.327940000000069,33.157131000000049
969,1201.000000000000000,勉县,Mian Xian,612325,106.671470000000056,33.156429000000060
970,1202.000000000000000,遂平县,Suiping Xian,412823,113.989110000000096,33.147839000000090
971,1203.000000000000000,五河县,Wuhe Xian,340322,117.882530000000088,33.139736000000084
972,1204.000000000000000,淅川县,Xichuan Xian,412927,111.479100000000074,33.138515000000041
973,1205.000000000000000,利辛县,Lixin Xian,342130,116.203020000000038,33.133087000000046
974,1207.000000000000000,临泉县,Linquan Xian,342122,115.256050000000073,33.071312000000034
975,1208.000000000000000,社旗县,Sheqi Xian,412928,112.936170000000061,33.059940000000040
976,1209.000000000000000,内乡县,Neixiang Xian,412926,111.838590000000067,33.050232000000051
977,1210.000000000000000,石泉县,Shiquan Xian,612423,108.253460000000075,33.043373000000088
978,1211.000000000000000,镇平县,Zhenping Xian,412925,112.234820000000013,33.038555000000088
979,1212.000000000000000,金湖县,Jinhu Xian,320831,119.017280000000028,33.020245000000045
980,1213.000000000000000,盱眙县,Xuyi Xian,320830,118.495340000000056,33.014736000000084
981,1214.000000000000000,汝南县,Runan Xian,412826,114.346000000000004,33.007538000000068
982,1215.000000000000000,南郑县,Nanzheng Xian,612321,106.931160000000034,33.004894000000036
983,1216.000000000000000,玉树县,Yushu Xian,632721,97.015274000000034,33.003223000000048
984,1218.000000000000000,南阳县,Nanyang Xian,412901,112.535470000000032,33.001678000000084
985,1219.000000000000000,郧西县,Yunxi Xian,422623,110.418800000000033,32.995605000000069
986,1220.000000000000000,西乡县,Xixiang Xian,612324,107.760370000000080,32.990273000000059
987,1221.000000000000000,石渠县,SeerxuuXian,513332,98.097191000000066,32.976891000000080
988,1223.000000000000000,平舆县,Pingyu Xian,412827,114.626880000000028,32.962265000000059
989,1224.000000000000000,怀远县,Huaiyuan Xian,340321,117.193560000000048,32.956650000000081
990,1225.000000000000000,文县,Wen Xian,622626,104.678080000000080,32.948002000000088
991,1227.000000000000000,兴化市,Xinghua Shi,321083,119.837270000000103,32.934067000000084
992,1228.000000000000000,班玛县,Baima Xian,632622,100.735800000000040,32.916710000000080
993,1230.000000000000000,阜阳县,Fuyang Xian,342101,115.809010000000058,32.903057000000047
994,1231.000000000000000,杂多县,Zadoi Xian,632722,95.300903000000062,32.901932000000045
995,1232.000000000000000,阿坝县,Aba(Ngawa) Xian,513231,101.706030000000055,32.899113000000057
996,1233.000000000000000,汉阴县,Hanyin Xian,612422,108.515440000000069,32.895229000000086
997,1234.000000000000000,凤阳县,Fengyang Xian,342326,117.554890000000000,32.862991000000079
998,1235.000000000000000,东台市,Dongtai Shi,320981,120.305730000000040,32.845482000000061
999,1236.000000000000000,郧县,Yun Xian,422622,110.813990000000047,32.833740000000034
1000,1237.000000000000000,旬阳县,Xunyang Xian,612429,109.372360000000072,32.831093000000067
1001,1238.000000000000000,宁强县,Ningqiang Xian,612326,106.254320000000064,32.819630000000075
1002,1239.000000000000000,白河县,Baihe Xian,612430,110.106730000000027,32.814625000000035
1003,1240.000000000000000,确山县,Queshan Xian,412821,114.019910000000095,32.807674000000077
1004,1241.000000000000000,红原县,Hongyuan Xian,513233,102.549040000000048,32.793327000000090
1005,1242.000000000000000,高邮县,Gaoyou Xian,321022,119.437330000000088,32.790710000000047
1006,1243.000000000000000,嘉山县,Jiashan Xian,342327,117.986070000000041,32.780071000000078
1007,1244.000000000000000,新蔡县,Xincai Xian,412828,114.973920000000021,32.751263000000051
1008,1245.000000000000000,泌阳县,Biyang Xian,412822,113.319190000000049,32.723171000000036
1009,1246.000000000000000,凤台县,Fengtai Xian,340421,116.720090000000027,32.705585000000042
1010,1247.000000000000000,唐河县,Tanghe Xian,412929,112.832520000000045,32.697708000000034
1011,1249.000000000000000,天长县,Tianchang Xian,342321,118.998150000000010,32.690521000000047
1012,1250.000000000000000,邓州市,Dengzhou Shi,412902,112.080960000000005,32.684826000000044
1013,1252.000000000000000,松潘县,Songpan Xian,513224,103.592700000000036,32.648323000000062
1014,1253.000000000000000,阜南县,Funan Xian,342127,115.582570000000032,32.640636000000086
1015,1254.000000000000000,颍上县,Yingshang Xian,342128,116.252510000000029,32.638569000000075
1016,1257.000000000000000,正阳县,Zhengyang Xian,412829,114.381210000000010,32.609119000000078
1017,1258.000000000000000,青川县,Qingchuan Xian,510822,105.231410000000039,32.582409000000041
1018,1259.000000000000000,寿县,Shou Xian,342422,116.777110000000107,32.575748000000090
1019,1261.000000000000000,海安县,Hai'an Xian,320621,120.458340000000021,32.543049000000053
1020,1262.000000000000000,紫阳县,Ziyang Xian,612425,108.538220000000081,32.537327000000062
1021,1263.000000000000000,镇巴县,Zhenba Xian,612328,107.895980000000066,32.534290000000055
1022,1264.000000000000000,定远县,Dingyuan Xian,342325,117.675690000000031,32.530247000000088
1023,1265.000000000000000,新野县,Xinye Xian,412931,112.358429999999998,32.524872000000073
1024,1266.000000000000000,泰县,Tai Xian,321028,120.144820000000095,32.508217000000059
1025,1267.000000000000000,噶尔县,Gar Xian,542523,80.090218000000050,32.504166000000055
1026,1268.000000000000000,泰州市,Taizhou Shi,321082,119.911240000000021,32.495872000000077
1027,1269.000000000000000,长丰县,Changfeng Xian,340121,117.161390000000097,32.483223000000066
